Z,N,BE,BE_sd
83,177,1802.697418090909,10.03798481095775
83,178,1805.446827272728,10.249541221574155
83,179,1806.6333532727274,10.470290182296877
83,180,1809.2243555454545,10.675573169736033
83,181,1810.4524175454549,10.916699996781993
83,182,1812.9441649090911,11.158221970461854
83,183,1813.6758300909094,11.389643730130256
83,184,1815.767896181818,11.64759807585261
83,185,1814.58579,12.031109664150378
83,186,1815.153068363636,12.409172574953326
83,187,1813.8715849999999,12.812640774609969
84,100,1406.8144751818181,5.209584724848702
84,101,1416.6829586363638,5.111498941850505
84,102,1428.2309461818181,5.09669757013222
84,103,1437.718884909091,5.080839190519467
84,104,1448.7932925454547,5.0348873136333445
84,105,1458.0336154545455,5.011323995387681
84,106,1468.8580188181818,4.912369802214918
84,107,1477.7329936363635,4.835903774669902
84,108,1488.3755897272729,4.695074879130976
84,109,1496.954161909091,4.647970956427835
84,110,1507.3398967272726,4.552212351388455
84,111,1515.6690147272725,4.489388287158917
84,112,1525.8815537272728,4.383678556505844
84,113,1534.1311668181816,4.310750631268303
84,114,1544.2047496363639,4.109893890787003
84,115,1552.2512070909092,3.9861091816117535
84,116,1562.2230148181816,3.816957856701614
84,117,1570.079251181818,3.667874940715688
84,118,1579.807583909091,3.477422802838173
84,119,1587.5531100909088,3.3672050619946194
84,120,1597.0105122727275,3.1313711906160897
84,121,1604.6164997272726,2.9776581425241546
84,122,1613.8550094545456,2.751429810290722
84,123,1621.3377916363636,2.6094410330370383
84,124,1630.3997074545455,2.438181858167578
84,125,1637.3120246363635,2.3416269913954264
84,126,1645.7221910000005,2.1523288983867013
84,127,1649.7995422727274,2.16994537231702
84,128,1655.7259299999998,2.1536502956830708
84,129,1659.6014129090909,2.2674704098985536
84,130,1665.049775363636,2.3817548875433956
84,131,1668.7024713636363,2.5033583713775425
84,132,1674.0421970000002,2.618985292031511
84,133,1677.6439701818183,2.757874819585108
84,134,1682.955137,2.852355409250604
84,135,1686.4882850000001,2.960588007899732
84,136,1691.7363350909088,3.0250056274944352
84,137,1695.2863146363636,3.2175950527741817
84,138,1700.460012727273,3.294940338937071
84,139,1703.9257604545455,3.469021041766062
84,140,1709.0258666363634,3.5480716844125904
84,141,1712.423739636364,3.735868348618827
84,142,1717.4244497272725,3.8464374634879572
84,143,1720.7726545454543,4.029336490656885
84,144,1725.6684631818184,4.151800251939696
84,145,1728.881357,4.248313542673717
84,146,1733.622453272727,4.351783117266899
84,147,1736.7287981818183,4.5146544454113515
84,148,1741.253852363636,4.560127915271064
84,149,1744.122546909091,4.718761305999322
84,150,1748.4574201818184,4.837886656146733
84,151,1751.1125853636365,5.033973636120507
84,152,1755.2091092727276,5.188186841065131
84,153,1757.6799332727276,5.381151628388617
84,154,1761.5578893636361,5.491082544746156
84,155,1763.8764996363636,5.652209530457712
84,156,1767.613946,5.728111736385076
84,157,1769.8165515454546,5.949745729295275
84,158,1773.4307460000002,6.049688441740304
84,159,1775.4042382727273,6.23115257284446
84,160,1778.906276,6.402516398509139
84,161,1780.774762,6.6517107228762855
84,162,1784.0669663636365,6.805653409980732
84,163,1785.8144195454545,7.104602753166354
84,164,1789.0546086363638,7.267982223706453
84,165,1790.772903545454,7.46718407341987
84,166,1794.0873625454544,7.5584612382326215
84,167,1795.7604534545455,7.823596729198693
84,168,1798.9149405454546,7.890094830825543
84,169,1800.5034278181818,8.18085301817008
84,170,1803.6403911818181,8.34928785866781
84,171,1805.1129281818182,8.556245870763934
84,172,1808.1781873636362,8.69557417158397
84,173,1809.6183438181813,8.889955480517735
84,174,1812.5798867272724,8.987198897103067
84,175,1813.9557728181817,9.179136442715036
84,176,1816.8410088181818,9.303209177583954
84,177,1818.1119929090912,9.490560440605973
84,178,1820.9309870909092,9.673194086724068
84,179,1822.2228964545457,9.913039065699019
84,180,1824.9232799090905,10.111682180675016
84,181,1826.2834044545452,10.34383244202523
84,182,1828.9101716363637,10.563850165801917
84,183,1829.7663479090913,10.80392102539982
84,184,1831.9986118181819,11.044581385890748
84,185,1830.9021066363637,11.431989523071405
84,186,1831.6471543636364,11.788113811006198
84,187,1830.447887272727,12.186784068881902
84,188,1830.6531503636363,12.506031711410657
84,189,1829.4879037272724,12.882277680386457
84,190,1829.625759090909,13.174581432789902
85,102,1426.7805864545453,5.190483080333713
85,103,1436.545879818182,5.182423102185364
85,104,1447.7415422727272,5.097705237869668
85,105,1457.2043990000002,5.124201272489687
85,106,1468.1506432727272,5.0337137042843185
85,107,1477.2929223636363,4.978166364797243
85,108,1488.0780083636362,4.855416723403292
85,109,1496.8623431818182,4.803908792001297
85,110,1507.3993296363637,4.688879302907923
85,111,1516.0090469999998,4.685765701729486
85,112,1526.3675908181817,4.56769976008264
85,113,1534.8323071818181,4.552803992590404
85,114,1545.0143566363636,4.375187497657321
85,115,1553.2888407272728,4.265922522949364
85,116,1563.3572281818183,4.0590446183819395
85,117,1571.449844181818,3.945417123963205
85,118,1581.3050215454546,3.743385983794355
85,119,1589.2418793636366,3.6459889790651085
85,120,1598.806248181818,3.42359643233131
85,121,1606.6037772727277,3.327309062629048
85,122,1615.9548256363635,3.09932309472189
85,123,1623.6231622727273,2.9875681009063344
85,124,1632.7646707272727,2.8153843510747882
85,125,1639.9345650000002,2.727357874652086
85,126,1648.5056479090906,2.514639596721538
85,127,1652.8696685454547,2.514652147569531
85,128,1658.960034090909,2.4981691055688904
85,129,1663.1086696363636,2.5365826920347394
85,130,1668.7544455454547,2.5626970002541025
85,131,1672.8697984545454,2.6580257888399554
85,132,1678.5554805454549,2.700514447836281
85,133,1682.708273,2.8043448841852237
85,134,1688.3711717272724,2.8559064091075825
85,135,1692.380554545454,2.9922014706663562
85,136,1697.9594662727272,3.0698852766530837
85,137,1701.8696517272726,3.237098109767899
85,138,1707.2988467272728,3.2758791290514346
85,139,1711.078745181818,3.420332797515456
85,140,1716.443037,3.501267366087461
85,141,1720.1217695454545,3.679422831846167
85,142,1725.332728090909,3.754531462032094
85,143,1728.934534272727,3.953980973936953
85,144,1733.9910320909091,4.0254449648558674
85,145,1737.4290653636365,4.147557494144473
85,146,1742.344010727273,4.23852213783845
85,147,1745.6318090000002,4.397819410903775
85,148,1750.3240723636363,4.443956259931883
85,149,1753.4087338181816,4.6591198638723075
85,150,1757.8634664545452,4.718227236017212
85,151,1760.6991414545455,4.9326571860283375
85,152,1764.9201813636362,5.0396056166148195
85,153,1767.6060687272727,5.2924086712488805
85,154,1771.6168084545454,5.3650037429986055
85,155,1774.112312909091,5.5349435069734305
85,156,1777.988874090909,5.586441049253735
85,157,1780.4040344545458,5.840355049725016
85,158,1784.156249,5.89223667663683
85,159,1786.3275271818181,6.0702520279697865
85,160,1790.0054940909095,6.219738361728499
85,161,1792.072620454545,6.4582562891241135
85,162,1795.5232991818184,6.574224494461281
85,163,1797.4757915454545,6.878605688703485
85,164,1800.799727181818,6.978075968873122
85,165,1802.6276905454545,7.179295149564571
85,166,1806.0324759090906,7.282219869019654
85,167,1807.8586218181817,7.539347600671299
85,168,1811.1568169999998,7.620778486678704
85,169,1812.8762308181822,7.838600724281345
85,170,1816.1495599090906,7.980469248205505
85,171,1817.8139896363639,8.19093314829989
85,172,1821.0568497272727,8.361921486654596
85,173,1822.6641007272724,8.549981943224328
85,174,1825.731278,8.634297107638561
85,175,1827.2863165454546,8.817687511581351
85,176,1830.2827662727273,8.92103190600451
85,177,1831.6814604545455,9.084857056307438
85,178,1834.5806870909094,9.256493271253223
85,179,1836.0050560909092,9.48921049074505
85,180,1838.7308875454546,9.676155797728786
85,181,1840.2082448181818,9.906129678462344
85,182,1842.9141249090908,10.133047390443615
85,183,1843.9222141818182,10.365439573301202
85,184,1846.264716090909,10.610000459014211
85,185,1845.4861361818182,11.008966250852646
85,186,1846.1931550909087,11.339796106578248
85,187,1845.1068395454547,11.714062186638797
85,188,1845.4771572727275,12.0427367684423
85,189,1844.4298678181817,12.38948227098571
85,190,1844.7379482727274,12.688398735383988
85,191,1843.6673629090908,13.031934915514158
85,192,1843.9371793636362,13.308932558885767
85,193,1842.8223973636364,13.661013482339156
86,102,1426.7758801818184,5.232058787997869
86,103,1436.7433906363638,5.202867917011869
86,104,1448.1675189090909,5.130006085598584
86,105,1457.7484512727272,5.146714919907263
86,106,1468.8597202727271,5.122794832266616
86,107,1478.1430006363635,5.065284407636185
86,108,1489.0557235454544,5.030703145616252
86,109,1498.048296909091,5.00727083069149
86,110,1508.7472400000004,4.844382987855807
86,111,1517.5377201818183,4.844832419924143
86,112,1528.0597965454544,4.753823920366291
86,113,1536.673263,4.760551000419338
86,114,1547.0204931818182,4.688593519849483
86,115,1555.4765932727275,4.552501689864501
86,116,1565.6717637272727,4.347421765734284
86,117,1573.9652992727272,4.229917644406894
86,118,1584.0007232727273,4.061290538030533
86,119,1592.1359888181817,3.968080341914014
86,120,1601.8642642727275,3.7870477330847967
86,121,1609.8252021818182,3.6788699668627536
86,122,1619.3407796363638,3.4962167769817714
86,123,1627.1660922727272,3.3827321355709037
86,124,1636.4838133636365,3.237073252497839
86,125,1643.8567667272728,3.1587826666130643
86,126,1652.6216327272725,2.9247800467134377
86,127,1657.1870498181815,2.9084445861255195
86,128,1663.5715085454542,2.9076080402000324
86,129,1667.8646159090908,2.8352630660535407
86,130,1673.8210067272726,2.8574506876546715
86,131,1678.2844948181819,2.87005191818845
86,132,1684.383784181818,2.882504563733912
86,133,1688.9267200909092,2.9461613793154933
86,134,1694.930577181818,3.0136276001625326
86,135,1699.3176731818182,3.0910437350406257
86,136,1705.186403181818,3.1635628248494863
86,137,1709.4201522727271,3.245929920075077
86,138,1715.1934091818182,3.3035435302751366
86,139,1719.2641480909092,3.366144119032194
86,140,1724.9313814545455,3.4360990508494837
86,141,1728.881978727273,3.5516263201719394
86,142,1734.3688615454544,3.606576081159977
86,143,1738.1971440000002,3.756701948786665
86,144,1743.4856763636367,3.822901446389285
86,145,1747.1149545454546,3.9171280590479136
86,146,1752.2178082727273,3.990225689497607
86,147,1755.7093937272723,4.174223155214586
86,148,1760.582994909091,4.22306222717191
86,149,1763.8311899999999,4.428077714379108
86,150,1768.4706580909092,4.502640237287887
86,151,1771.434190909091,4.671843042129125
86,152,1775.8941242727276,4.863498731808047
86,153,1778.6977602727272,5.066458305953943
86,154,1782.8966976363636,5.1611821732829
86,155,1785.517977909091,5.292163981485531
86,156,1789.5888572727274,5.371724163097727
86,157,1792.095784090909,5.532326282124028
86,158,1796.0565116363637,5.623619631438938
86,159,1798.398501727273,5.782913963773958
86,160,1802.2374243636361,5.896980004671049
86,161,1804.469044,6.106785874509974
86,162,1808.1354943636363,6.239800552196011
86,163,1810.2067276363634,6.484220838971763
86,164,1813.7314468181817,6.615088575789938
86,165,1815.6287009999999,6.799678810964547
86,166,1819.1493998181818,6.960695804065428
86,167,1820.9846897272726,7.104803801517361
86,168,1824.4335585454546,7.237208579007303
86,169,1826.2977387272724,7.439539421458156
86,170,1829.68373,7.552082338483348
86,171,1831.4832423636362,7.758640726287765
86,172,1834.8377896363636,7.911051573159365
86,173,1836.6263256363638,8.109777807198139
86,174,1839.873114181818,8.21289663856177
86,175,1841.523416636364,8.356418843414854
86,176,1844.6567368181816,8.449391355259483
86,177,1846.2454910000001,8.644068829186727
86,178,1849.138657272727,8.741362211230493
86,179,1850.736915181818,8.993765638397878
86,180,1853.5283328181818,9.154673461931099
86,181,1855.099076272727,9.394267743708259
86,182,1857.9230724545453,9.608219631430801
86,183,1859.0553669999995,9.845887562922421
86,184,1861.533601909091,10.073772284173973
86,185,1860.8381765454544,10.46143723765697
86,186,1861.737999909091,10.780005287338376
86,187,1860.7440975454542,11.142630509394168
86,188,1861.3043141818182,11.4582384899825
86,189,1860.3389647272727,11.796689315178591
86,190,1860.8407654545454,12.090564965460759
86,191,1859.918702818182,12.413007856570367
86,192,1860.40116,12.647792330195706
86,193,1859.4496359999998,12.97208786846395
86,194,1859.9958273636366,13.233318119029152
86,195,1859.1038220909088,13.56793958190516
86,196,1859.6858667272725,13.833834238568315
87,108,1488.0325530909092,5.19946646356098
87,109,1497.2669997272728,5.201193757848465
87,110,1508.1237761818184,5.080314232957072
87,111,1517.1464468181819,5.106538875414283
87,112,1527.777577818182,4.971230603881107
87,113,1536.6217633636363,4.993867473364959
87,114,1547.0976187272727,4.900148617604034
87,115,1555.7790033636365,4.817802293944072
87,116,1566.0881108181818,4.6266061199270245
87,117,1574.5453164545454,4.511040640551964
87,118,1584.6677749090907,4.324370985386509
87,119,1592.975689090909,4.249272876163999
87,120,1602.847721090909,4.072586095397783
87,121,1611.0155515454544,4.005762821533378
87,122,1620.6708421818182,3.843012376171158
87,123,1628.6744746363636,3.756557675194693
87,124,1638.1432881818182,3.6218739933815813
87,125,1645.7257857272728,3.5522906818373836
87,126,1654.6707154545452,3.31598336382558
87,127,1659.4534324545457,3.3040891843299685
87,128,1666.0431755454542,3.298985610300614
87,129,1670.688520090909,3.1874444299718645
87,130,1676.9642415454546,3.165722619619685
87,131,1681.8533377272727,3.1027390029268074
87,132,1688.3330499090907,3.09167932040527
87,133,1693.282022090909,3.1307091083693632
87,134,1699.5955353636361,3.1591244502837315
87,135,1704.3618127272725,3.2090957881193614
87,136,1710.5251585454548,3.231823381994925
87,137,1715.1260142727274,3.3121002700176985
87,138,1721.136639909091,3.3082731611336946
87,139,1725.5297200909094,3.372924395792123
87,140,1731.4056183636364,3.3916960749999694
87,141,1735.6798829999998,3.5374032067365375
87,142,1741.3811166363637,3.573626133389998
87,143,1745.4490364545452,3.6915487777127383
87,144,1750.9069381818188,3.7051491192643367
87,145,1754.789992909091,3.837419070573284
87,146,1760.070678909091,3.900808742282258
87,147,1763.7588563636361,4.088627931916157
87,148,1768.788027272727,4.121008610920852
87,149,1772.2038709090907,4.312610480148293
87,150,1777.0219563636367,4.41168292829791
87,151,1780.1929348181818,4.620021600290309
87,152,1784.7673020000002,4.748995389575433
87,153,1787.7660754545454,4.9724943419162955
87,154,1792.112912363636,5.040553746253669
87,155,1794.9265965454542,5.187919508496152
87,156,1799.1123550909092,5.192935240427847
87,157,1801.8627969090912,5.420852099280059
